,control_day1,covid_day1,chi,control_day3,covid_day3,chi,control_day7,covid_day7,chi,control_day14,covid_day14,chi
29378,3.938219524,2.3310112575,1.1081535550696218,,,,,,,98.94642594999999,53.704951545,38.111774565576866
29379,,,,,,,1.6362065255,32.515305915,29.325228604622808,,,
29380,,,,10.43170477,4.171101048000001,9.396837552692212,1.2271548945,4.1065807014999995,2.0189772418180247,,,
29385,23.629317145,10.8717927945,14.970339357087214,,,,28.945222521999998,13.60670509,17.29074860192827,,,
29386,,,,34.76178436,11.8100141,44.6048373530579,1.8976265485,12.947948939000002,9.43080834727299,,,
29387,,,,,,,,,,3.943398291,2.1237618565000003,1.559062163032059
29388,,,,,,,74.06286295,8.328045649,518.857171023637,26.38065969,15.59769773,7.454450691602617
29390,620.2695616999999,367.3475901,174.13895025313025,,,,,,,,,
29392,,,,18.425503323,12.137342025,3.257795028616658,13.91592802,42.13762759,18.90149902051802,,,
29393,,,,769.19422445,488.8062736,160.83550320018233,,,,,,
29394,,,,256.7121828,140.64091904999998,95.79387250542905,,,,,,
29395,,,,0.694486541,2.6008590055000003,1.397329100008303,,,,,,
29411,,,,0.694486541,6.935624015,5.616192124187271,,,,41.068599039999995,20.913189285,19.425088008136818
29418,30.56745475,5.61412323,110.91113045394009,,,,,,,,,
29419,,,,,,,,,,10.96286771,1.6406448695,52.969317311445074
29421,20.378303165,0.9990048245,375.9313218112552,,,,,,,,,
29424,83.93165120500001,382.3092104,232.8721501059754,123.69351889999999,338.9075662,136.66583686689805,,,,,,
29425,,,,,,,,,,5.821506592,0.8427626415,29.412660343511856
29427,,,,5.910338926,3.467812007,1.7203751927719855,,,,,,
29429,1046.9320371499998,2142.799226,560.4467656261895,,,,3284.90609,1039.6289843,4849.104206896407,100.41211067,53.69066952,40.656841917752146
29430,15.752878095,3.66301769,39.90281701653118,,,,,,,,,
29431,6.79276772,19.181198295,8.001231714058292,17.37368885,9.53648302,6.440717725074499,25.3693737,13.74848214,9.822547629194451,24.533384412,54.54721223,16.514681932601317
29432,408.6761729,1046.25799155,388.5376061699737,,,,1188.92648,412.7526444,1459.580771301331,,,
29433,18.60742629,45.943260065000004,16.264579551325554,,,,,,,,,
29436,19.69109762,7.240044515,21.4126754472766,,,,,,,58.67626085,21.3950011885,64.96341410325634
29438,66.011430465,34.644657445,28.399023752800744,20.15451634,97.08097183999999,60.956121922084364,,,,29.91194632,19.214988225,5.954982180905605
29445,,,,,,,,,,18.6313376405,1.1238173765000001,272.7429493473138
29452,25.400194015,8.9675913645,30.111812513914163,,,,34.191121065,14.062585555,28.811056131372343,,,
29453,,,,9.382771629499999,29.361371294999998,13.59420309712468,,,,22.9239338,8.057011635,27.432674131935556
29464,,,,0.694486541,3.467812007,2.217921307394596,,,,,,
29467,62.6150466,167.3137208,65.5165178732774,,,,,,,,,
29473,,,,,,,644.5458178000001,396.14797935,155.75363087266584,,,
29474,,,,2.0834596225,6.935624015,3.394575490385042,2.0452581569999997,23.167928125,19.2579666239382,0.29949070699999997,1.3148101115,0.7840474332663624
29475,,,,,,,3.2724130514999996,14.349796174,8.55123064848683,1.684635228,4.158064059,1.4713217726360248
29476,,,,407.23419545,216.98141645,166.81668185885255,,,,73.83137459,149.50626684999997,38.30400851563103
29477,,,,,,,,,,187.45944855,107.496551775,59.481581083946395
29478,,,,,,,,,,1848.683548,4689.6269635,1721.023772869393
29493,,,,,,,,,,278.98781199999996,176.56463300000001,59.414546493385394
29494,27.025701006000002,87.040025695,41.380033371056484,,,,169.454771585,110.07219203499999,32.036163619698016,,,
29498,29.338413539999998,91.381536815,42.12392655980139,,,,,,,,,
29502,54.738607555,174.93681554999998,82.58758546499263,,,,,,,,,
29503,,,,382.84937055,131.87412266,477.6416614792965,264.12717325000006,95.03674691500001,300.84754798819154,88.12670031,24.844743062499997,161.18524965222383
29514,,,,,,,196.3897321,51.741666665,404.3755097715317,18.886788695,12.13578204,3.7555132998956102
29517,,,,22.240857294999998,106.87838520000001,67.02488175195273,,,,,,
29518,,,,,,,4.0905163145,10.00979046,3.500353633734781,0.823599445,2.393646684,1.0298296524582335
29519,7.334603385,53.78676899,40.117741405800416,,,,,,,,,
29520,,,,,,,0.4090516315,24.822780135,24.011417585019363,,,
29521,,,,,,,9.8592549005,2.1107324735,28.444912159883895,,,
29523,,,,1.3889730815,6.06867101,3.6086274352194927,,,,,,
29525,122.91738069,322.81918285000006,123.78672839087076,,,,,,,,,
29527,,,,,,,,,,18.40671961,0.1348420225,2475.9455871598548
29528,3.3963838610000003,42.467858815,35.94671824005048,,,,11.86249731,5.38988717,7.772830989415838,49.111432355000005,6.843232650000001,261.0755468472582
29536,,,,,,,83.66069783,170.535389,44.25598704256556,,,
29537,,,,2.0834596225,6.06867101,2.617032588665517,,,,,,
29541,,,,53.861604895,34.726753265,10.543529483107113,,,,43.033226965000004,119.07544468500001,48.56096814143827
29545,7.876439049999999,17.888278625,5.603497898084435,14.938663954999999,8.3422020935,5.21604590760614,,,,50.40283006,14.192323665,92.3880263959817
29546,96.97535101,25.461324745,200.8637022563183,,,,36.830991935,17.828170040000003,20.254868512185855,,,
29550,,,,,,,,,,1.4225808594999998,4.0452606795,1.7003723574831322
29558,,,,26.425064536500003,14.73820103,9.267262560847394,3.795253097,29.297249855000004,22.19839206286629,,,
29560,11.81465857,1.3320064325,82.49659547784002,,,,,,,,,
29562,,,,,,,1940.6765154999998,1128.6087131499999,584.3071278202267,,,
29563,15.211042431000001,57.81405769,31.394041201721894,55.956589844999996,32.66551934,16.606929148210526,33.626265274999994,68.266950475,17.577716051121143,,,
29565,,,,,,,,,,0.33692704549999997,1.6631854670000001,1.0575858408457774
29566,,,,,,,28.8991205,70.270111755,24.35685492274036,35.2971115495,6.8546033365,118.01941465217455
29567,,,,4.172681909,1.7339060035,3.4301905093134666,,,,,,
29569,3.938219524,18.429204215,11.394341007078385,,,,,,,,,
29576,23.774687025,13.288794919,8.274183921783877,,,,13.131667951999999,6.929854935,5.550258275042901,,,
29578,15.211042431000001,86.08010763,58.34593543688525,,,,70.411155185,44.14939906,15.621499940048674,,,
29579,,,,18.06817539,11.270389025,4.100115742382719,7.4767177799999995,29.0442450835,16.01550436755796,75.2608707,49.27700266,13.701348740275295
29581,1266.9833446000002,566.50591605,866.131516029418,1790.30536845,1187.4993355,306.0002666931317,,,,,,
29582,11.81465857,34.48363757,14.902215807693892,39.954586085,19.824888275,20.439193820471555,,,,,,
29584,120.35357221499999,47.01262106,114.41385302587707,,,,12.680600575,5.703990587500001,8.533163961446444,,,
29585,,,,11.817796523999998,0.866953002,138.3246537778634,,,,10.912848615,31.971941785000002,13.871081341415648
29586,,,,44.49323991999999,19.612591115,31.563737872671574,,,,,,
29590,82.451514095,34.249117024,67.84032072307677,80.31260144000001,18.206013035,211.86562460945098,4.575426887999999,17.514066624999998,9.558510985958717,659.7511975499999,1337.2825915,343.26984640765085
29593,,,,74.72501444,32.12589426,56.486677862522555,,,,,,
29594,,,,,,,7.847839941,4.876564583,1.810388666610637,,,
29595,,,,993.51333415,480.05724154999996,549.1785899882127,426.56970624999997,271.0121522,89.28807223434411,,,
29596,,,,,,,,,,614.7759599000001,1255.0645754999998,326.6521255319777
29598,,,,,,,11.45344568,26.811315325000002,8.797187201512743,,,
29599,,,,91.744256675,40.468096355,64.97080055601599,64.84023651000001,34.42681921,26.867888846241748,,,
29600,3.3963838610000003,7.32603538,2.1078469130706012,37.193927914999996,4.334765009,249.08491801545915,3.2724130514999996,7.44317752,2.337076632252899,,,
29601,,,,,,,,,,0.37436338399999997,3.6410357844999997,2.9308002458025366
29602,,,,1341.6787165,497.14847570000006,1434.64450257331,595.2536296,282.47262179999996,346.341384226794,3421.7543235000003,7271.4022875,2038.092359737199
29603,,,,128.93242195,66.80401433,57.78004618598902,24.770674715,90.17115190999999,47.43448793470908,,,
29604,,,,,,,23.399974489999998,65.58910981499999,27.137479750702457,,,
29605,,,,,,,17.4415885435,46.574234950000005,18.22275959137698,,,
29608,,,,816.6526971500001,375.73108215,517.4229117850699,406.71582365,199.13967685,216.37002430605855,,,
29609,,,,134.83411685000002,84.567668685,29.878035547322632,,,,,,
29610,226.97623915,111.07086297,120.95031827614253,,,,,,,,,
29611,,,,349.6407952,170.93564093999998,186.8278141613549,,,,,,
29613,62.760416469999996,24.129318310000002,61.84848348695661,17.37368885,3.467812007,55.762368427800325,10.938778187999999,34.637007943,16.21404754258705,,,
29614,3.938219524,25.555132965,18.2856002884306,36.496560040000006,9.372819056,78.49264138905633,,,,,,
29616,,,,1906.212673,603.2927030000001,2813.8918965588755,,,,,,
29617,,,,3138.502641,1779.127924,1038.6547230759056,807.47441435,372.25028905,508.85128854180016,3672.5028125000003,1395.17498565,3717.255601833435
29619,176.28157715,114.19295503,33.75862368871526,127.1717143,67.39227261,53.02657872139845,,,,,,
29620,561.90991245,313.0026446,197.93707515706924,,,,,,,,,
29621,28.796577875000004,80.94751568000001,33.59856434251199,,,,15.134910365,31.036436790000003,8.14715118091278,,,
29622,,,,,,,4.7230584975,28.6458067375,19.978417385789047,241.0075549,145.66761256,62.40031291547738
29623,183.25935859499998,46.174636109999994,406.9814669252942,186.37018751,102.3004542,69.08786587591241,19.7185098065,108.84137401,72.97670574340356,23.816114544999998,54.188771270000004,17.023790259761835
29625,27.56753667,14.5348104845,11.685873166860237,,,,,,,,,
29627,104.85179006000001,43.161986931499996,88.17091335653288,,,,,,,,,
29628,19.69109762,4.9950241225,43.2379445919126,,,,6.13577447,46.21731548500001,34.76034713999199,,,
29629,378.58447165,130.89146789499998,468.72286708855904,,,,,,,,,
29630,275.31854475,143.364201585,121.4525557119859,,,,,,,,,
29631,,,,292.00129365,174.94307805,78.32619611014144,83.686368475,196.70752794999999,64.9379442779652,,,
29634,,,,,,,,,,43.97573874,108.89236221,38.70030842584433
29635,,,,6.9477467399999995,20.643208081,9.086071341569284,,,,,,
29638,,,,,,,,,,7.8056325275,24.429348258,11.312128419061537
29641,80.82600712,18.770023174500004,205.16464511753247,,,,,,,193.5543445,411.06324285000005,115.09207326205632
29642,,,,,,,0.818103263,17.709629275,16.11121534976754,,,
29643,133.8994638,2.9891971225000002,5733.144125082426,4.5156031809999995,14.083545187,6.500175418521865,9.968957037,1.0840872985,72.81785367224559,11.680449518,3.551174566,18.609367131070684
29649,454.09784814999995,1150.6703507,421.6787640470572,,,,1096.0629598500002,466.05987439999996,851.615660300063,140.389700345,41.970382675,230.79041631893753
29651,,,,,,,114.34365645,70.09047233,27.94023552214547,161.030329435,34.553469084999996,462.94617089366574
29652,,,,2.0834596225,6.06867101,2.617032588665517,,,,,,
29653,,,,,,,,,,26.405825208,0.1348420225,5118.3195322720985
29657,,,,11.123309982999999,34.563089305,15.896242659783816,7.771980995,34.11637232,20.342929423298525,,,
29660,,,,,,,,,,9.390541497,0.505657585,156.11584691193036
29673,,,,,,,,,,20.37826279,7.899729404,19.711282184763377
29681,,,,,,,0.4090516315,6.416532345,5.624505976533728,,,
29682,56.509484425,3.6317482835,769.8922836016245,,,,,,,18.350409135,6.0567211135,24.953231680604205
29683,249.52188495000004,707.92844555,296.8330713676341,,,,856.03137785,272.74036954999997,1247.444230294843,40.356372799999995,82.88637679,21.822660242130922
29693,68.720608795,170.85480535,61.05414527011061,,,,,,,,,
29696,,,,1800.918725,1046.5619575,543.7366881100768,675.4843296500001,392.85891725,203.32266935267108,,,
29698,,,,,,,2.0452581569999997,26.612096154999996,22.678767042805184,,,
29699,,,,,,,,,,403.74108175000003,144.4318953,465.5568220419308
29700,,,,,,,,,,29.45075138,0.0674210115,12805.801697953084
29701,,,,1.3889730815,42.153369165,39.42119030979408,,,,,,
29702,,,,3.4724327039999996,21.5587942785,15.173226794495392,,,,,,
29703,,,,,,,,,,1.010781137,2.168843052,0.6183515205200139
29704,,,,,,,,,,1.0482174755,4.1018129555,2.2732497694643916
29705,29.880249205,67.08652579,20.634650565342966,,,,,,,,,
29709,94.41154257,5.6375752845000004,1397.9090069581175,,,,,,,,,
29713,,,,22.240857294999998,66.47668641,29.436012580752248,37.682938395,22.58619386,10.090752650391549,113.73377961999999,66.34558804,33.84762676108738
29715,,,,,,,490.14192510000004,224.6872655,313.6189144789422,206.2402196,129.114649955,46.070321959118566
29716,,,,4.1669192445,13.87124803,6.789150981469682,,,,57.939804905,33.98039049,16.893671050621
29718,,,,,,,,,,4.879306751,2.281144477,2.9592370277723763
29721,,,,,,,2.86336142,1.283306469,1.945422787531832,22.7181899045,3.7081556225,97.45583524328346
29722,,,,12.849441672000001,34.563089305,13.641213879046406,20.94157842,51.57299682,18.19331532101296,,,
29724,,,,,,,6.13577447,3.0799355260000003,3.0319308871360557,0.5241087375,1.7529462944999998,0.8614306931316703
29727,,,,,,,,,,1.010781137,2.6296202235,0.9965849686431553
29731,62.760416469999996,34.63684009,22.835095417091605,,,,34.524313755,97.76341949500001,40.90675751168294,,,
29739,,,,,,,,,,10.806830978,5.483642515,5.167429374745869
29740,,,,,,,,,,33.15663694,20.811053854,7.323676292540779
29741,,,,10.423060774,6.06867101,3.1243595485048337,9.931027567000001,34.51846718,17.51358725086128,,,
29748,,,,5.5587736585,13.380256147,4.572079012973783,4.836846910999999,20.4253323,11.897034190384582,,,
29749,,,,,,,,,,18.54986165,11.000895144000001,5.180205298092589
29750,20.378303165,6.272309094500001,31.723415686172075,,,,,,,,,
29752,27.025701006000002,80.27055062999999,35.318233016117176,,,,,,,,,
29759,,,,,,,116.52837368499999,66.4666649,37.7057385118498,,,
29760,,,,10.77174471,6.935624015,2.121773319139083,9.4502032695,43.853578235,26.989638169871274,,,
29762,74.03323936999999,36.49728192,38.60419262937293,21.883529365,46.912728490000006,13.353749163671825,,,,,,
29766,31.505756195,0.6660032164999999,1428.056712358085,15.993359761499999,8.3422020935,7.01735740808869,4.4995679455,1.283306469,8.06069176389226,,,
29767,,,,,,,,,,3.631324825,11.945391650000001,5.786642179334956
29768,,,,,,,132.05892384999999,58.81695517,91.20475482991749,,,
29769,3195.1382535000002,11240.436908,5758.390974467583,,,,11891.6956445,7061.915916,3303.1789819217,,,
29771,,,,,,,,,,0.112309015,1.4946329390000002,1.2784539809093276
29772,,,,,,,,,,52.100359976,3.270119831,729.1452533374669
29773,,,,18.422621990499998,9.91244414,7.30628349822315,,,,1054.3992518745001,3.8657390245000003,285487.6272367365
29781,,,,2.777946163,13.004295025,8.041820863513411,0.818103263,4.3632419955,2.8804289667255762,56.9793548,20.619860338,64.11356895060503
29782,,,,,,,,,,75.94699561499999,46.667614045,18.369959610427202
29786,108.79000956000002,231.29846205,64.88724913462772,,,,,,,,,
29787,,,,94.173518925,61.81459348,16.93936653152715,,,,,,
29790,,,,,,,,,,10.887995033,1.213578204,77.12262849872211
29792,,,,,,,,,,5.709197577,0.0674210115,472.1027185275169
29798,,,,8.6911664215,5.20171801,2.3408132069273546,,,,,,
29804,,,,,,,,,,0.7112904295,10.3840404355,9.010181851633737
29808,14.669206769999999,40.199386375,16.213930844200807,,,,49.355788345,27.95284475,16.387813069750315,23.111115495,9.0348170795,21.93095613765025
29809,,,,,,,2500.332073,1306.8146885,1090.0426507592936,245.7959749,146.35349453499998,67.56795888313098
29810,,,,,,,562.75529555,220.94857385,528.773881467175,,,
29813,,,,70.21805524,431.87917461500007,302.85962592240986,,,,,,
29814,,,,51.798314595,142.19339674,57.46589548699249,28.00924457,76.599949809,30.823213872993595,,,
29816,66.011430465,275.4657428,159.26157826303668,,,,461.11267105,187.28076894999998,400.3823298468148,,,
29819,,,,18.41109666,57.9044228035,26.936160216462497,30.345679666,11.036435635,33.78327182612242,,,
29820,,,,,,,44.367223554999995,9.49646787,128.0444075301188,,,
29821,,,,,,,2148.067999,792.5891851499999,2318.127535954813,,,
29822,216.09988205,691.3440485,326.69264779930376,,,,685.1580237000001,293.78659565,521.3702631837431,,,
29825,7.876439049999999,0.6660032164999999,78.0632639917901,,,,,,,,,
29826,,,,2.777946163,13.216592185,8.244585990652357,6.544826105,26.949435855,15.449232454806612,29.057513855000003,7.866018899,57.09107290948216
29827,58.13499142,184.57508295000002,86.6156823044504,149.801594155,474.58993325000006,222.27076012697694,,,,,,
29828,,,,,,,11.86249731,31.779527870000003,12.48250471028706,,,
29830,840.8362929000001,2206.0787015,844.8868270078485,1358.378088,5856.221211,3454.5472293837497,,,,,,
29831,,,,231.04211275,540.137929,176.88116033646241,,,,,,
29832,,,,1.3889730815,9.91244414,7.329126687526243,,,,,,
29833,,,,,,,,,,2.395925658,1.1462575835000002,1.3624078208111907
29834,,,,,,,,,,13.995211121,5.4954147685,13.146694303784527
29835,,,,,,,5.878440723000001,16.629198495,6.95035258055102,,,
29837,,,,,,,,,,3.0323434110000003,1.8317379955000002,0.7869320652129955
29839,,,,,,,,,,37.730473545,16.575904741,26.99797014254392
29840,,,,,,,,,,25.307276695,6.955935638,48.4150136109028
29843,,,,211.20746705,139.2829742,37.141170350810164,,,,,,
29848,10.189151585,3.9569325405,9.81582420753642,,,,,,,90.69753684,56.962797165,19.97852488956191
29851,,,,48.962741791999996,26.008590055,20.258425422178078,59.442620075,37.226857165,13.257635998811876,,,
29855,,,,15.990478429,5.20171801,22.376713069569306,7.6622788595,2.5666129385,10.116761584477915,,,
29856,,,,1484.157991,822.1670295,533.0206848287322,1168.2965105,486.47187785,955.625290701082,,,
29857,3.3963838610000003,19.608008124,13.403542041733719,,,,,,,22.980244273500002,14.732595270000001,4.617225467630359
29861,,,,14.60438668,5.20171801,16.996341967756837,,,,4.2803253365,1.7306064785000002,3.756524857387341
29862,,,,21.19480549,66.410288865,30.784987865221826,26.17930441,14.11637116,10.30819868255402,,,
29863,,,,,,,183.08067565,78.76317073999999,138.16282062298137,0.7861631065000001,2.2026539485,0.9109221658882241
29864,450.66182044999994,1034.99541915,329.90073989903107,,,,1205.2739804999999,552.9703892,769.48057894829,27.57862252,17.036179955,6.523944659536425
29865,501.0657427,1195.1629035,403.10058755987916,,,,1082.2101065000002,595.7863527500001,397.1357637181807,,,
29866,91.556994345,189.21994244,50.40722086484673,,,,186.208390395,55.04405765,312.5511257515567,,,
29867,158.401000245,81.543162735,72.44172274640145,,,,,,,,,
29868,67.63693745500001,164.723208645,57.22171229612174,199.8161504,69.617170495,243.49990451737895,117.907246445,77.1853406,21.484307807136176,,,
29870,,,,239.39612054999998,156.45837025,43.96486051742666,,,,,,
29871,174.80144,96.63767800499998,63.22144545831187,,,,,,,,,
29873,844.5630606000001,1826.2494716,527.6980086941485,1619.925745,893.5536347,590.4698074434182,733.2895904499999,372.3468907,349.8877948407118,,,
29874,48.63304538,221.99166786,135.3799098762407,,,,,,,,,
29875,913.17794335,2269.4587135,810.5446098386038,,,,,,,,,
29876,,,,4718.3727825,3042.6264495000005,922.9282066565902,,,,,,
29877,,,,,,,,,,5.802632455,12.821864795,3.8426253458946933
29878,435.1600383,992.88239795,313.2840617335913,,,,,,,,,
29879,71.72052685999999,152.27392695000003,42.61300930519949,,,,,,,,,
29880,1096.9394940000002,659.61194295,289.9513705771215,2760.2610765000004,718.76111625,5798.4801813501745,3256.5789465,663.80371995,10127.215581012057,5.241087375,1.988919834,5.317757676267402
29882,,,,,,,13.5786490545,5.6196556625,11.272145415706717,,,
29883,,,,,,,1012.7792510500001,613.6022560499999,259.683323791831,,,
29884,,,,,,,33.474547385,12.296505823,36.47454413943227,46.996123265,17.564277750000002,49.317913480320904
29885,166.634261205,477.50076624999997,202.38288771310005,,,,,,,,,
29889,67.09510179,25.73960489,66.44535264449081,29.88885324,14.083545187,17.737562476869456,27.376702385,99.19947255500001,52.00138853593769,,,
29890,,,,9.034087694499998,56.285547545,39.66738453096473,3.681464683,67.24525899999999,60.08387815078355,145.87869965000002,42.859732375,247.61954940712636
29906,,,,,,,,,,2.10272633,0.2359735395,14.767613301997093
29908,,,,,,,439.26665195000004,201.2088905,281.6550384317393,,,
29910,3.3963838610000003,35.094919325,28.630843720067894,23.284027775,9.2091550955,21.511424108921446,,,,,,
29918,,,,,,,,,,1.3477081825,3.168988314,1.0467256388237527
29922,10.189151585,2.9970144735,17.259454930228433,9.02832503,28.1670903735,13.004266113981359,,,,,,
29923,,,,4.169800577,1.7339060035,3.42208998713277,,,,,,
29924,27.171070885,10.65605146,25.595396909628597,,,,,,,4.3863429725,2.8653929810000003,0.8073199355142302
29925,21.461974495,10.283963094,12.149784838666395,,,,7.771980995,28.010286865,14.622807201574032,131.185716655,80.54072266,31.846193230489018
29926,,,,,,,1.2650843655,9.23980658,6.882849099471061,58.868798135000006,180.54739185000003,82.00439794090573
29927,11.81465857,0.6660032164999999,186.62449836850635,,,,,,,,,
29928,679.95077215,1553.2754959999997,491.02433872920534,,,,,,,,,
29929,,,,21.191924155,52.490407620000006,18.662363498881106,2.0831876285,5.38988717,2.028662477132394,,,
29930,15.752878095,6.99303377,10.973044764552123,,,,26.891791814999998,2.053290351,300.46951454121455,,,
29931,19.69109762,0.9990048245,349.74238813156313,13.5583348725,36.345628505,14.286745681735603,,,,,,
29933,,,,21.19768682,62.79657724,27.556719812316437,16.960764245,53.967283385,25.376160758164616,135.179134045,88.46158718000001,24.672055461117843
29936,,,,,,,,,,43.239906669999996,17.765637265,36.52773002390347
29937,13.585535445,34.538359035,12.711108131940252,,,,35.44803288,117.91616724,57.676511576030535,30.14316767,8.5512985285,54.51906648678753
29938,,,,2.0863409545,7.802577015,4.187764457376594,,,,,,
29940,,,,,,,6.13577447,15.862871132,5.9646459133758505,,,
29942,,,,,,,123.41456500000001,78.84019261,25.20129147566773,,,
29943,,,,,,,1.6362065255,6.67319364,3.801963581509234,,,
29944,35.047509935,0.991187473,1170.1450343448057,,,,,,,37.61816453,20.632837284,13.982630584569774
29951,7.334603385,23.718143189,11.317090649564014,12.1635991255,41.00772144,20.288456975380704,3.681464683,30.178461464999998,23.264633264342528,,,
29952,,,,8.33383849,44.42690025,29.322529815957044,,,,,,
29953,,,,3.4724327039999996,18.745638115,12.444004418283292,,,,,,
29955,17.523754969,47.4206516705,18.848843297027116,,,,,,,,,
29956,,,,,,,,,,0.262054369,1.539613743,1.0601087198110777
29959,11.81465857,0.333001608,395.87930936670756,,,,,,,15.024866397,1.0450256755,187.0154496491217
29961,,,,9.725692904499999,30.064660335,13.759463487347587,28.346523535,17.96629057,5.9973001097728895,,,
29964,16.981919305,0.9990048245,255.70802965724477,0.694486541,5.20171801,3.9054665162719764,10.7152876345,1.283306469,69.3226994917819,,,
29965,,,,3.4724327039999996,16.52074023,10.305732486725764,1.8976265485,4.9645560264999995,1.8946420128642596,,,
29970,,,,4.1669192445,21.673825045,14.1411010779699,9.48813274,4.1065807014999995,7.052364107322902,,,
29973,,,,,,,,,,9.321648265,34.04901619,17.957720748416104
29975,,,,41.7008871,113.65034525500002,45.54957151412921,,,,,,
29986,,,,,,,,,,5.2911064735,2.8880339695000004,1.9995462381907516
29990,,,,,,,,,,3.300689159,1.3821307319999998,2.6631825431494103
29996,36.13118126,14.225260935000001,33.73360583527658,1.3889730815,4.334765009,2.0018824693166115,1.6362065255,5.90320976,3.0843079178052903,85.325266295,48.57904726,27.795617442666913
29997,,,,38.943110261499996,2.6008590055000003,507.81654198141547,,,,,,
30000,,,,,,,142.8757411,90.86906757,29.76473913493688,284.87571629999997,166.5799987,84.00694508169029
30004,,,,,,,,,,43.608290611,1.3484202265,1324.4362623885193
30008,,,,,,,1.2271548945,3.33659682,1.3336178978487272,,,
30012,62.469676711000005,29.272872114000002,37.6467273576598,,,,,,,53.97815635,19.631186159,60.09389100314743
30015,,,,,,,,,,53.74724694,30.284609465000003,18.17739660534447
30016,,,,,,,,,,1.010781137,3.168887923,1.4697348132685129
30017,11.81465857,2.6640128655,31.431648808335797,8.3424824875,35.266378345,20.554879808016352,3.2724130514999996,63.988043399999995,57.610571799663646,,,
30018,,,,,,,,,,27.8595510275,8.2141934735,46.98453654270442
30019,,,,8.34536382,20.691841276999998,7.3669377004959316,,,,14.338429544499999,4.2250835065,24.207750669774907
30021,,,,10.080139503,3.467812007,12.608202182269457,1.8976265485,33.6372555675,29.949055987703446,9.80832066,22.48631275,7.147969754805734
30026,,,,,,,,,,5.178797458,0.9101836529999999,20.019106865058784
30027,,,,18.4082153265,55.74592247,25.00818558494599,34.933365385,88.37452284999999,32.31652312337123,,,
30028,,,,,,,,,,214.3506984,126.80865593,60.43443283595477
30029,42.92394898,9.990048245,108.57223018574453,,,,16.775203165,10.523113050000001,3.7145501165247583,,,
30030,46.862168505,26.6917056085,15.242471928415172,19.119989864,50.119610141,19.17366185839641,29.6536236485,88.972180325,39.54821780617235,,,
30033,,,,,,,,,,1.9466895969999998,4.3038752075,1.2910049047578613
30037,7.334603385,25.3753338785,12.826154654653159,7.639351949999999,1.7339060035,20.113138634180448,19.271528699500003,12.5764034,3.5641909177312963,,,
30040,23.774687025,10.577877948000001,16.46415005645984,,,,18.710759185,6.416532345,23.5560276901209,15.46781108,4.888023321,22.899217469892722
30042,,,,,,,,,,0.2246180305,14.834329135000003,14.388494189019532
30047,,,,,,,2.86336142,1.283306469,1.945422787531832,12.61604604,7.38280152,3.7095468612990743
30048,231.02018470000002,463.61317975,116.69103405451517,676.51628795,440.6328666,126.27516621063062,971.0741098000001,260.46580285,1938.6965980987147,,,
30049,379.23203335,1102.68999445,474.6496514099836,,,,,,,,,
30050,,,,21.897936025,1.7339060035,234.49258834517516,9.48813274,26.018095155,10.501908606818324,,,
30051,,,,,,,3.681464683,65.74681010500001,58.590022788941766,,,
30052,,,,26.759341810000002,74.540193795,30.6279028827212,5.72672284,56.422668595000005,45.55046721454886,182.61191060000002,86.68328934,106.1600274621573
30055,,,,33.029890003,13.87124803,26.461466297463158,2.0452581569999997,34.261805885,30.293381236069134,,,
30058,14.669206769999999,33.73946084,10.778909361325516,,,,21.649979545,44.77760589500001,11.945415345328716,,,
30067,,,,59.420378549999995,31.42260522,24.946222821115242,43.675167535,25.6160003,12.731633252740771,102.18357743499999,236.9256393,76.6292043751446
30068,,,,,,,12.018301475,1.5399677630000002,71.29725700630506,19.866736808,4.6973317585,48.987566002635816
30070,,,,,,,,,,7.437560522,0.0337105055,1626.1101473790432
30071,,,,150.41252206000001,94.85607396500001,32.53896978775754,212.57032255000001,82.62535685,204.36455289904362,,,
30073,1124.7581264,669.01254535,310.46358710349733,,,,,,,,,
30074,,,,,,,1.6362065255,12.319742105,9.26463650826905,,,
30076,,,,,,,6.397194494,2.3099516445,7.231992994556765,,,
30077,634.7537545,226.79278655000002,733.8511682954622,654.5059372,394.27752754999995,171.75420980689933,,,,,,
30080,236.91429481500003,120.76852466999999,111.69996453493303,,,,152.15672838,53.768064214999995,180.03864147805004,,,
30081,15.752878095,37.05384222,12.245182833148498,,,,,,,,,
30083,,,,13.2067696055,34.726753265,13.33581902031425,,,,,,
30084,3.938219524,8.595503002,2.5234462008104566,3.4724327039999996,15.60515403,9.432968523821435,11.9803720045,1.283306469,89.16592710698937,,,
30091,,,,,,,8.18103263,24.5355695175,10.901351876663167,,,
30092,240.4164047,46.005798885000004,821.5373837509508,,,,,,,,,
30093,,,,37.1593519265,89.11473086999999,30.290855112388694,37.273886765,82.498205875,24.7913153658399,45.99792489,18.204275405,42.43436964719117
30094,,,,88.580169275,182.72789065,48.50815827060845,,,,,,
30095,28.796577875000004,69.120477665,23.524387405923772,,,,,,,,,
30097,,,,,,,,,,22.6807535665,4.056631369,85.50393074362982
30099,,,,5.555892325,41.335049355,30.97003868999973,,,,54.12727782500001,134.94111985,48.39797587348728
30108,,,,0.694486541,3.3041480460000003,2.0611464970292275,,,,,,
30109,153.08836964999998,54.26048292,180.00118447006452,,,,,,,,,
30110,,,,25.381894056500002,8.66953002,32.21663816194948,0.4090516315,22.252510678,21.44192671202019,,,
